date,location_key,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested
2022-02-11,BR_MG_316600,0,0,0,1,412,8,0,478
2022-02-11,BR_MG_316610,0,0,0,1,268,1,0,242
2022-02-11,BR_MG_316620,0,0,0,2,703,17,0,1313
2022-02-11,BR_MG_316630,0,0,0,2,863,4,0,336
2022-02-11,BR_MG_316640,1,0,0,2,226,2,0,354
2022-02-11,BR_MG_316650,1,0,0,1,248,0,0,141
2022-02-11,BR_MG_316660,5,0,0,1,95,0,0,223
2022-02-11,BR_MG_316670,0,0,0,1,712,10,0,1218
2022-02-11,BR_MG_316680,23,0,0,1,2278,42,0,2477
2022-02-11,BR_MG_316690,26,0,0,1,1074,23,0,1158
2022-02-11,BR_MG_316695,0,0,0,1,268,2,0,344
2022-02-11,BR_MG_316700,0,0,0,1,144,1,0,105
2022-02-11,BR_MG_316710,13,0,0,1,1842,19,0,5273
2022-02-11,BR_MG_316720,243,3,0,1,32314,642,0,54580
2022-02-11,BR_MG_316730,0,0,0,1,218,3,0,293
2022-02-11,BR_MG_316740,0,0,0,1,532,12,0,548
2022-02-11,BR_MG_316750,0,0,0,1,302,13,0,514
2022-02-11,BR_MG_316760,43,0,0,1,2031,44,0,2416
2022-02-11,BR_MG_316770,1,0,0,2,578,21,0,790
2022-02-11,BR_MG_316780,0,0,0,1,878,10,0,583
2022-02-11,BR_MG_316790,0,0,0,1,439,13,0,559
2022-02-11,BR_MG_316800,28,0,0,1,4662,42,0,6397
2022-02-11,BR_MG_316805,23,0,0,2,630,10,0,768
2022-02-11,BR_MG_316810,7,0,0,1,757,5,0,853
2022-02-11,BR_MG_316820,0,0,0,1,84,1,0,125
2022-02-11,BR_MG_316830,0,0,0,1,384,9,0,728
2022-02-11,BR_MG_316840,5,0,0,1,560,42,0,858
2022-02-11,BR_MG_316850,76,0,0,3,1880,32,0,3124
2022-02-11,BR_MG_316860,0,2,0,6,16648,342,0,26064
2022-02-11,BR_MG_316870,35,0,0,1,14754,342,0,27721
2022-02-11,BR_MG_316880,8,0,0,1,1537,21,0,1932
2022-02-11,BR_MG_316890,0,0,0,1,821,15,0,1925
2022-02-11,BR_MG_316900,0,0,0,2,2699,49,0,2528
2022-02-11,BR_MG_316905,9,0,0,1,726,9,0,583
2022-02-11,BR_MG_316910,0,0,0,2,861,33,0,1643
2022-02-11,BR_MG_316920,96,0,0,3,1281,19,0,4655
2022-02-11,BR_MG_316930,121,0,0,3,14232,282,0,14872
2022-02-11,BR_MG_316935,0,0,0,1,4484,82,0,2898
2022-02-11,BR_MG_316940,52,2,0,1,10116,176,0,20818
2022-02-11,BR_MG_316950,3,0,0,2,754,14,0,1094
2022-02-11,BR_MG_316960,17,0,0,1,4047,117,0,7963
2022-02-11,BR_MG_316970,19,0,0,2,2523,24,0,3515
2022-02-11,BR_MG_316980,0,0,0,2,885,13,0,643
2022-02-11,BR_MG_316990,144,3,0,15,21853,342,0,48392
2022-02-11,BR_MG_317000,0,0,0,1,749,1,0,844
2022-02-11,BR_MG_317005,0,0,0,2,1730,38,0,2293
2022-02-11,BR_MG_317010,600,0,0,3,73794,1457,0,118009
2022-02-11,BR_MG_317020,691,5,0,53,188017,3274,0,297762
2022-02-11,BR_MG_317030,0,0,0,1,296,4,0,725
2022-02-11,BR_MG_317040,157,0,0,2,19951,281,0,32675
2022-02-11,BR_MG_317043,4,0,0,1,611,9,0,867
2022-02-11,BR_MG_317047,2,0,0,2,431,4,0,463
2022-02-11,BR_MG_317050,4,-1,0,2,1220,29,0,2144
2022-02-11,BR_MG_317052,0,0,0,1,690,7,0,446
2022-02-11,BR_MG_317057,2,0,0,1,470,17,0,967
2022-02-11,BR_MG_317060,0,0,0,5,391,4,0,477
2022-02-11,BR_MG_317065,4,1,0,1,667,6,0,711
2022-02-11,BR_MG_317070,121,7,0,11,26348,373,0,28627
2022-02-11,BR_MG_317075,0,0,0,1,1080,15,0,845
2022-02-11,BR_MG_317080,0,0,0,1,5177,94,0,3427
2022-02-11,BR_MG_317090,0,0,0,1,869,33,0,1751
2022-02-11,BR_MG_317100,12,0,0,4,4367,68,0,4837
2022-02-11,BR_MG_317103,30,0,0,1,621,9,0,87
2022-02-11,BR_MG_317107,5,0,0,1,400,1,0,431
2022-02-11,BR_MG_317110,0,0,0,1,465,10,0,663
2022-02-11,BR_MG_317115,0,0,0,1,436,11,0,722
2022-02-11,BR_MG_317120,0,0,0,1,6550,208,0,11995
2022-02-11,BR_MG_317130,58,1,0,4,14866,149,0,32745
2022-02-11,BR_MG_317140,0,1,0,3,435,7,0,405
2022-02-11,BR_MG_317150,0,0,0,1,440,13,0,623
2022-02-11,BR_MG_317160,2,2,0,1,789,9,0,1224
2022-02-11,BR_MG_317170,20,0,0,2,1334,12,0,1721
2022-02-11,BR_MG_317180,5,0,0,2,1230,10,0,2184
2022-02-11,BR_MG_317190,0,0,0,2,665,9,0,832
2022-02-11,BR_MG_317200,48,3,0,1,7171,128,0,9204
2022-02-11,BR_MG_317210,0,0,0,2,755,15,0,323
2022-02-11,BR_MG_317220,0,0,0,1,415,6,0,415
2022-02-11,BR_MG_CNF,1302,6,0,1,324261,7227,0,565295
2022-02-11,BR_MS,3879,26,0,9,456351,10071,0,1238066
2022-02-11,BR_MS_500020,68,0,0,2,4074,69,0,7549
2022-02-11,BR_MS_500025,0,0,0,2,481,11,0,1207
2022-02-11,BR_MS_500060,2,1,0,2,4632,93,0,8190
2022-02-11,BR_MS_500070,6,0,0,4,2857,90,0,7198
2022-02-11,BR_MS_500080,0,0,0,2,569,16,0,1225
2022-02-11,BR_MS_500085,0,0,0,4,1615,21,0,3502
2022-02-11,BR_MS_500090,7,0,0,1,953,20,0,2109
2022-02-11,BR_MS_500100,45,0,0,6,5225,64,0,8171
2022-02-11,BR_MS_500110,75,0,0,3,6737,169,0,16561
2022-02-11,BR_MS_500124,0,0,0,2,572,19,0,1840
2022-02-11,BR_MS_500150,0,0,0,1,650,12,0,1677
2022-02-11,BR_MS_500190,7,0,0,2,3955,51,0,6573
2022-02-11,BR_MS_500200,14,0,0,2,1564,30,0,3639
2022-02-11,BR_MS_500210,19,0,0,1,2071,37,0,3143
2022-02-11,BR_MS_500215,0,0,0,1,627,20,0,1278
2022-02-11,BR_MS_500220,15,0,0,5,4533,79,0,8560
2022-02-11,BR_MS_500230,9,0,0,1,1542,26,0,3635
2022-02-11,BR_MS_500240,1,0,0,1,5215,58,0,10854
2022-02-11,BR_MS_500260,26,0,0,1,1566,34,0,3196
2022-02-11,BR_MS_500270,1073,14,0,4,164128,4257,0,481097
2022-02-11,BR_MS_500280,12,0,0,1,631,11,0,952
2022-02-11,BR_MS_500290,35,0,0,4,4278,106,0,11937
2022-02-11,BR_MS_500295,108,0,0,14,6862,80,0,15573
2022-02-11,BR_MS_500310,6,0,0,1,365,12,0,797
2022-02-11,BR_MS_500315,37,0,0,7,1320,37,0,2883
2022-02-11,BR_MS_500320,129,0,0,1,19653,497,0,68466
2022-02-11,BR_MS_500325,37,2,0,1,5563,82,0,17397
2022-02-11,BR_MS_500330,76,0,0,4,6150,117,0,12853
2022-02-11,BR_MS_500345,1,0,0,1,2155,45,0,4634
2022-02-11,BR_MS_500348,39,1,0,3,1511,30,0,3400
2022-02-11,BR_MS_500350,1,0,0,2,681,14,0,1739
2022-02-11,BR_MS_500370,202,2,0,2,44140,712,0,133204
2022-02-11,BR_MS_500375,0,0,0,1,1465,52,0,2828
2022-02-11,BR_MS_500380,99,0,0,2,3326,73,0,9546
2022-02-11,BR_MS_500390,2,0,0,2,303,7,0,661
2022-02-11,BR_MS_500400,-1,0,0,1,1741,28,0,2922
2022-02-11,BR_MS_500410,21,0,0,1,1414,36,0,2922
2022-02-11,BR_MS_500430,19,0,0,1,1244,15,0,2635
2022-02-11,BR_MS_500440,0,0,0,3,1508,11,0,3768
2022-02-11,BR_MS_500450,5,0,0,1,2134,49,0,6527
2022-02-11,BR_MS_500460,81,0,0,3,2595,51,0,4519
2022-02-11,BR_MS_500470,45,0,0,3,5513,74,0,10649
2022-02-11,BR_MS_500480,0,0,0,1,224,8,0,557
2022-02-11,BR_MS_500490,6,0,0,1,514,10,0,1181
2022-02-11,BR_MS_500500,77,1,0,2,3422,72,0,7506
2022-02-11,BR_MS_500510,11,0,0,1,510,6,0,1664
2022-02-11,BR_MS_500515,30,0,0,1,789,12,0,1398
2022-02-11,BR_MS_500520,14,0,0,3,3225,71,0,10108
2022-02-11,BR_MS_500525,3,0,0,5,866,11,0,1709
2022-02-11,BR_MS_500540,124,0,0,1,9195,113,0,27537
2022-02-11,BR_MS_500560,19,0,0,2,3744,98,0,8266
2022-02-11,BR_MS_500568,38,0,0,1,3553,43,0,6414
2022-02-11,BR_MS_500570,0,0,0,4,9955,262,0,22841
2022-02-11,BR_MS_500580,0,0,0,1,1562,24,0,3766
2022-02-11,BR_MS_500600,49,0,0,2,3041,42,0,6181
2022-02-11,BR_MS_500620,57,0,0,13,6155,103,0,13691
2022-02-11,BR_MS_500625,28,0,0,2,572,11,0,1782
2022-02-11,BR_MS_500627,11,0,0,10,827,17,0,1807
2022-02-11,BR_MS_500630,57,0,0,5,5997,166,0,15417
2022-02-11,BR_MS_500635,26,0,0,4,913,16,0,1194
2022-02-11,BR_MS_500640,10,0,0,2,918,19,0,1809
2022-02-11,BR_MS_500660,7,0,0,3,11233,358,0,27397
2022-02-11,BR_MS_500690,12,0,0,2,1974,38,0,4982
2022-02-11,BR_MS_500710,0,0,0,9,3048,63,0,10546
2022-02-11,BR_MS_500720,65,1,0,3,5934,90,0,13087
2022-02-11,BR_MS_500730,18,0,0,1,699,10,0,1161
2022-02-11,BR_MS_500740,-1,0,0,2,2549,73,0,5158
2022-02-11,BR_MS_500750,13,0,0,1,653,11,0,2304
2022-02-11,BR_MS_500755,23,1,0,3,1015,11,0,1931
2022-02-11,BR_MS_500769,47,0,0,1,5040,93,0,12064
2022-02-11,BR_MS_500770,0,0,0,3,838,21,0,2071
2022-02-11,BR_MS_500780,0,0,0,1,666,19,0,1647
2022-02-11,BR_MS_500790,56,0,0,3,7585,163,0,15624
2022-02-11,BR_MS_500793,0,0,0,1,2307,38,0,7934
2022-02-11,BR_MS_500795,19,1,0,2,1082,17,0,2843
2022-02-11,BR_MS_500797,1,0,0,2,428,8,0,2572
2022-02-11,BR_MS_500800,32,0,0,1,2390,80,0,5466
2022-02-11,BR_MS_500830,680,2,0,1,23463,527,0,81574
2022-02-11,BR_MS_500840,26,0,0,1,1347,32,0,2810
2022-02-11,BR_MT,3381,16,0,2,667371,14243,0,661628
2022-02-11,BR_MT_510010,6,0,0,1,1110,23,0,881
2022-02-11,BR_MT_510020,27,0,0,16,4814,100,0,10829
2022-02-11,BR_MT_510025,32,-1,0,4,12476,161,0,15216
2022-02-11,BR_MT_510030,11,1,0,1,2501,34,0,3867
2022-02-11,BR_MT_510035,8,0,0,11,1248,19,0,2448
2022-02-11,BR_MT_510040,0,0,0,1,1436,42,0,2316
2022-02-11,BR_MT_510050,0,0,0,1,950,31,0,1111
2022-02-11,BR_MT_510060,0,0,0,12,1666,29,0,9078
2022-02-11,BR_MT_510080,55,0,0,2,2470,19,0,2591
2022-02-11,BR_MT_510100,6,0,0,2,496,8,0,608
2022-02-11,BR_MT_510120,2,0,0,1,47,1,0,45
2022-02-11,BR_MT_510125,32,0,0,3,3146,57,0,1239
2022-02-11,BR_MT_510130,4,0,0,2,2592,42,0,3081
2022-02-11,BR_MT_510140,50,0,0,2,4758,52,0,9899
2022-02-11,BR_MT_510160,2,0,0,3,870,17,0,3011
2022-02-11,BR_MT_510170,25,0,0,1,5634,95,0,6749
2022-02-11,BR_MT_510180,87,1,0,12,13008,396,0,29255
2022-02-11,BR_MT_510185,0,0,0,2,1127,17,0,1767
2022-02-11,BR_MT_510190,8,0,0,2,3011,44,0,8394
2022-02-11,BR_MT_510250,102,1,0,1,15813,456,0,9532
2022-02-11,BR_MT_510260,0,0,0,4,1958,51,0,5393
2022-02-11,BR_MT_510263,9,0,0,15,10296,100,0,16165
2022-02-11,BR_MT_510267,41,0,0,1,8099,150,0,6487
2022-02-11,BR_MT_510268,33,0,0,2,1388,12,0,2632
2022-02-11,BR_MT_510269,4,0,0,2,833,14,0,91
2022-02-11,BR_MT_510270,46,0,0,6,5493,76,0,7418
2022-02-11,BR_MT_510279,2,0,0,1,2790,34,0,1941
2022-02-11,BR_MT_510285,32,0,0,3,1246,30,0,1070
2022-02-11,BR_MT_510300,1,0,0,1,2460,93,0,5760
2022-02-11,BR_MT_510305,33,0,0,1,2486,43,0,3773
2022-02-11,BR_MT_510310,23,0,0,1,1179,17,0,1944
2022-02-11,BR_MT_510320,94,0,0,5,8402,153,0,14793
2022-02-11,BR_MT_510325,1,0,0,4,4613,85,0,8102
2022-02-11,BR_MT_510330,67,0,0,1,2719,40,0,4508
2022-02-11,BR_MT_510335,16,0,0,2,5226,118,0,5911
2022-02-11,BR_MT_510336,2,0,0,1,722,17,0,844
2022-02-11,BR_MT_510337,8,0,0,7,1400,39,0,1354
2022-02-11,BR_MT_510340,334,2,0,4,121551,3604,0,22490
2022-02-11,BR_MT_510343,24,0,0,2,1004,19,0,1168
2022-02-11,BR_MT_510345,2,0,0,1,1013,19,0,793
2022-02-11,BR_MT_510350,40,0,0,8,4460,68,0,6603
2022-02-11,BR_MT_510360,15,0,0,1,1070,26,0,1022
2022-02-11,BR_MT_510370,32,0,0,1,3044,33,0,5233
2022-02-11,BR_MT_510380,2,0,0,2,516,9,0,737
2022-02-11,BR_MT_510385,3,1,0,1,1598,30,0,2535
2022-02-11,BR_MT_510390,1,0,0,2,962,23,0,1438
2022-02-11,BR_MT_510395,59,0,0,2,667,15,0,872
2022-02-11,BR_MT_510410,31,0,0,2,6722,138,0,7213
2022-02-11,BR_MT_510420,44,0,0,2,1536,41,0,1831
2022-02-11,BR_MT_510450,3,0,0,1,452,13,0,621
2022-02-11,BR_MT_510452,0,0,0,1,2037,21,0,2650
2022-02-11,BR_MT_510454,29,0,0,1,1619,14,0,573
2022-02-11,BR_MT_510455,0,0,0,1,1076,30,0,1849
2022-02-11,BR_MT_510460,20,0,0,1,1231,18,0,1202
2022-02-11,BR_MT_510480,10,0,0,1,3811,117,0,10267
2022-02-11,BR_MT_510490,0,0,0,2,737,22,0,1171
2022-02-11,BR_MT_510500,0,0,0,6,1120,37,0,2280
2022-02-11,BR_MT_510510,27,0,0,1,5755,98,0,9608
2022-02-11,BR_MT_510515,29,1,0,1,5830,148,0,11597
2022-02-11,BR_MT_510517,2,0,0,2,1919,39,0,2913
2022-02-11,BR_MT_510520,15,0,0,2,1992,47,0,3396
2022-02-11,BR_MT_510523,0,0,0,2,933,16,0,1768
2022-02-11,BR_MT_510525,135,1,0,1,21805,213,0,35467
2022-02-11,BR_MT_510530,0,0,0,2,438,7,0,1030
2022-02-11,BR_MT_510550,1,0,0,4,3450,56,0,5242
2022-02-11,BR_MT_510558,2,0,0,3,1894,45,0,3930
2022-02-11,BR_MT_510560,18,0,0,16,3615,59,0,4441
2022-02-11,BR_MT_510562,35,0,0,8,6302,146,0,8772
2022-02-11,BR_MT_510590,3,0,0,5,3091,78,0,4004
2022-02-11,BR_MT_510600,7,0,0,1,1237,27,0,1565
2022-02-11,BR_MT_510610,7,0,0,1,1506,42,0,1897
2022-02-11,BR_MT_510615,18,0,0,5,1737,28,0,1513
2022-02-11,BR_MT_510617,0,0,0,1,388,9,0,736
2022-02-11,BR_MT_510618,30,0,0,1,1424,14,0,1613
2022-02-11,BR_MT_510619,0,0,0,1,555,16,0,1284
2022-02-11,BR_MT_510620,0,0,0,6,600,9,0,1046
2022-02-11,BR_MT_510621,35,0,0,2,2851,32,0,1252
2022-02-11,BR_MT_510622,93,0,0,1,11346,149,0,7159
2022-02-11,BR_MT_510623,0,0,0,2,1761,74,0,130
2022-02-11,BR_MT_510624,14,0,0,6,1498,27,0,402
2022-02-11,BR_MT_510625,22,1,0,1,4652,75,0,7573
2022-02-11,BR_MT_510626,0,0,0,12,1575,21,0,2031
2022-02-11,BR_MT_510627,18,0,0,1,878,9,0,467
2022-02-11,BR_MT_510628,3,0,0,3,922,23,0,842
2022-02-11,BR_MT_510629,38,0,0,2,4177,37,0,5944
2022-02-11,BR_MT_510630,103,0,0,8,4431,84,0,8110
2022-02-11,BR_MT_510631,0,0,0,1,620,6,0,519
2022-02-11,BR_MT_510637,53,0,0,1,2426,68,0,569
2022-02-11,BR_MT_510642,14,0,0,1,4901,138,0,5641
2022-02-11,BR_MT_510645,14,0,0,2,729,9,0,688
2022-02-11,BR_MT_510650,17,0,0,1,4553,95,0,5779
2022-02-11,BR_MT_510665,8,0,0,1,1381,26,0,1579
2022-02-11,BR_MT_510670,0,0,0,1,350,6,0,183
2022-02-11,BR_MT_510675,32,0,0,10,8997,244,0,6508
2022-02-11,BR_MT_510677,7,0,0,2,1409,23,0,2126
2022-02-11,BR_MT_510680,30,0,0,1,1286,9,0,809
2022-02-11,BR_MT_510682,6,0,0,1,1947,58,0,2288
2022-02-11,BR_MT_510685,1,0,0,3,735,14,0,746
2022-02-11,BR_MT_510700,18,0,0,1,2905,61,0,652
2022-02-11,BR_MT_510704,227,0,0,1,19554,338,0,19130
2022-02-11,BR_MT_510706,49,0,0,1,3965,70,0,4649
2022-02-11,BR_MT_510710,22,1,0,1,4175,110,0,2896
2022-02-11,BR_MT_510715,4,0,0,1,434,7,0,383
2022-02-11,BR_MT_510718,0,0,0,3,1785,39,0,3838
2022-02-11,BR_MT_510719,0,0,0,1,382,12,0,633
2022-02-11,BR_MT_510720,2,0,0,3,1182,21,0,1707
2022-02-11,BR_MT_510724,13,0,0,1,1184,15,0,1347
2022-02-11,BR_MT_510726,0,0,0,5,455,14,0,481
2022-02-11,BR_MT_510729,1,0,0,1,214,8,0,307
2022-02-11,BR_MT_510730,1,1,0,1,2398,41,0,3534
2022-02-11,BR_MT_510735,0,0,0,1,937,19,0,1152
2022-02-11,BR_MT_510740,10,0,0,1,1021,27,0,957
2022-02-11,BR_MT_510757,11,0,0,1,495,5,0,762
2022-02-11,BR_MT_510760,107,0,0,4,41483,958,0,46129
2022-02-11,BR_MT_510770,9,0,0,8,2100,61,0,885
2022-02-11,BR_MT_510774,0,0,0,5,625,7,0,1929
2022-02-11,BR_MT_510775,0,0,0,1,277,9,0,794
2022-02-11,BR_MT_510776,5,0,0,2,345,4,0,456
2022-02-11,BR_MT_510777,2,0,0,1,991,16,0,427
2022-02-11,BR_MT_510779,0,0,0,1,459,8,0,159
2022-02-11,BR_MT_510780,20,0,0,5,1858,62,0,1681
2022-02-11,BR_MT_510785,0,0,0,1,2412,43,0,1210
2022-02-11,BR_MT_510787,36,0,0,21,7081,65,0,6688
2022-02-11,BR_MT_510788,6,0,0,2,470,7,0,797
2022-02-11,BR_MT_510790,123,1,0,1,31911,474,0,20641
2022-02-11,BR_MT_510792,47,0,0,80,19322,239,0,39274
2022-02-11,BR_MT_510794,5,0,0,3,1634,26,0,3252
2022-02-11,BR_MT_510795,58,0,0,1,22543,377,0,21168
2022-02-11,BR_MT_510800,20,1,0,4,3340,35,0,4048
2022-02-11,BR_MT_510805,16,0,0,1,2045,44,0,2915
2022-02-11,BR_MT_510810,10,0,0,4,575,16,0,941
2022-02-11,BR_MT_510820,3,0,0,1,935,22,0,209
2022-02-11,BR_MT_510830,2,0,0,2,938,16,0,782
2022-02-11,BR_MT_510835,11,0,0,3,513,10,0,797
2022-02-11,BR_MT_510840,114,3,0,3,49011,1481,0,4141
2022-02-11,BR_MT_510850,9,1,0,1,1704,34,0,1442
2022-02-11,BR_MT_510860,46,0,0,3,3776,49,0,5986
2022-02-11,BR_MT_510880,1,0,0,1,1135,17,0,1994
2022-02-11,BR_MT_510885,0,0,0,1,592,8,0,296
2022-02-11,BR_MT_510890,8,0,0,1,1172,10,0,1621
2022-02-11,BR_MT_510895,10,0,0,5,2433,22,0,2605
2022-02-11,BR_PA,3435,19,0,1,678438,17513,0,1006201
2022-02-11,BR_PA_150010,36,1,0,1,10120,230,0,11951
2022-02-11,BR_PA_150013,0,0,0,1,1193,12,0,766
2022-02-11,BR_PA_150020,12,0,0,1,1898,41,0,4069
2022-02-11,BR_PA_150030,0,0,0,1,3468,16,0,6184
2022-02-11,BR_PA_150034,34,0,0,3,1523,18,0,3910
2022-02-11,BR_PA_150040,68,0,0,4,4141,148,0,7173
2022-02-11,BR_PA_150050,2,0,0,2,4169,53,0,5046
2022-02-11,BR_PA_150060,223,1,0,1,18950,348,0,19521
2022-02-11,BR_PA_150070,0,0,0,1,1385,22,0,548
2022-02-11,BR_PA_150080,31,3,0,1,27721,841,0,38924
2022-02-11,BR_PA_150085,24,1,0,1,2078,63,0,2926
2022-02-11,BR_PA_150090,12,0,0,2,2328,52,0,3836
2022-02-11,BR_PA_150095,0,0,0,1,1874,15,0,3652
2022-02-11,BR_PA_150100,7,0,0,5,1033,15,0,1179
2022-02-11,BR_PA_150110,21,0,0,1,1040,12,0,1984
2022-02-11,BR_PA_150120,0,0,0,1,886,39,0,1929
2022-02-11,BR_PA_150125,0,0,0,1,656,3,0,643
2022-02-11,BR_PA_150130,7,0,0,1,12274,246,0,15561
2022-02-11,BR_PA_150140,472,5,0,1,116053,5193,0,153156
2022-02-11,BR_PA_150145,112,0,0,1,2556,38,0,2793
2022-02-11,BR_PA_150150,94,0,0,14,5589,111,0,7739
2022-02-11,BR_PA_150157,22,0,0,2,1066,28,0,2020
2022-02-11,BR_PA_150160,1,0,0,1,497,15,0,857
2022-02-11,BR_PA_150170,109,0,0,1,5715,179,0,11569
2022-02-11,BR_PA_150172,20,0,0,1,3689,44,0,2498
2022-02-11,BR_PA_150175,0,0,0,1,1113,6,0,1568
2022-02-11,BR_PA_150178,3,0,0,2,1305,67,0,1381
2022-02-11,BR_PA_150180,1,1,0,1,4602,124,0,9071
2022-02-11,BR_PA_150190,0,0,0,1,1749,43,0,3852
2022-02-11,BR_PA_150195,16,0,0,3,1344,9,0,2040
2022-02-11,BR_PA_150200,0,0,0,2,616,25,0,1431
2022-02-11,BR_PA_150210,18,0,0,1,10359,296,0,14569
2022-02-11,BR_PA_150215,86,0,0,1,10659,135,0,29914
2022-02-11,BR_PA_150220,14,0,0,1,5377,130,0,9681
2022-02-11,BR_PA_150230,0,2,0,1,2796,89,0,4331
2022-02-11,BR_PA_150240,8,0,0,1,11691,493,0,14768
2022-02-11,BR_PA_150250,37,0,0,1,785,6,0,1493
2022-02-11,BR_PA_150260,0,0,0,10,855,22,0,1821
2022-02-11,BR_PA_150270,8,0,0,1,5177,58,0,15417
2022-02-11,BR_PA_150275,2,0,0,11,2998,35,0,8475
2022-02-11,BR_PA_150276,1,0,0,1,1145,12,0,1326
2022-02-11,BR_PA_150277,0,0,0,2,2585,37,0,3410
2022-02-11,BR_PA_150280,0,0,0,1,578,36,0,1131
2022-02-11,BR_PA_150285,10,0,0,2,2259,24,0,2361
2022-02-11,BR_PA_150290,0,0,0,1,2359,83,0,3421
2022-02-11,BR_PA_150293,7,0,0,1,2577,63,0,3436
2022-02-11,BR_PA_150295,0,0,0,2,850,34,0,1485
2022-02-11,BR_PA_150300,0,0,0,1,1291,30,0,567
2022-02-11,BR_PA_150304,4,0,0,2,1467,29,0,2539
2022-02-11,BR_PA_150307,5,0,0,1,1646,11,0,3505
2022-02-11,BR_PA_150309,89,0,0,1,2585,35,0,4939
2022-02-11,BR_PA_150310,23,0,0,1,2408,14,0,3128
2022-02-11,BR_PA_150320,19,1,0,1,2971,80,0,8031
2022-02-11,BR_PA_150330,9,0,0,12,3766,96,0,1813
2022-02-11,BR_PA_150340,1,0,0,3,481,16,0,1166
2022-02-11,BR_PA_150345,0,0,0,9,2797,47,0,3926
2022-02-11,BR_PA_150350,0,0,0,1,1896,22,0,2996
2022-02-11,BR_PA_150360,42,0,0,1,12576,350,0,19123
2022-02-11,BR_PA_150370,66,0,0,4,2305,89,0,3313
2022-02-11,BR_PA_150375,31,0,0,5,3081,39,0,3926
2022-02-11,BR_PA_150380,48,0,0,1,2695,80,0,4564
2022-02-11,BR_PA_150390,75,0,0,2,5403,178,0,6060
2022-02-11,BR_PA_150400,12,0,0,2,1805,65,0,1546
2022-02-11,BR_PA_150405,0,0,0,4,1911,78,0,2762
2022-02-11,BR_PA_150410,18,0,0,1,455,16,0,1193
2022-02-11,BR_PA_150420,0,0,0,1,20686,521,0,33640
2022-02-11,BR_PA_150430,0,0,0,1,765,49,0,1964
2022-02-11,BR_PA_150440,0,0,0,1,1031,45,0,1933
2022-02-11,BR_PA_150442,12,0,0,1,3834,142,0,4192
2022-02-11,BR_PA_150445,1,0,0,9,4419,62,0,4956
2022-02-11,BR_PA_150450,0,0,0,1,592,17,0,525
2022-02-11,BR_PA_150460,0,0,0,6,3656,65,0,6247
2022-02-11,BR_PA_150470,16,0,0,1,2422,70,0,2307
2022-02-11,BR_PA_150475,0,0,0,2,1689,34,0,2411
2022-02-11,BR_PA_150480,160,0,0,1,7583,194,0,12773
2022-02-11,BR_PA_150490,7,0,0,1,1084,33,0,1467
2022-02-11,BR_PA_150495,0,0,0,7,1606,9,0,2375
2022-02-11,BR_PA_150497,0,0,0,1,1494,27,0,2122
2022-02-11,BR_PA_150500,0,0,0,1,1161,19,0,1931
2022-02-11,BR_PA_150503,19,0,0,2,3417,78,0,5141
2022-02-11,BR_PA_150506,2,0,0,1,2803,114,0,2954
2022-02-11,BR_PA_150510,106,0,0,4,7701,157,0,10366
2022-02-11,BR_PA_150520,1,0,0,2,1827,51,0,2853
2022-02-11,BR_PA_150530,88,0,0,1,9732,184,0,4325
2022-02-11,BR_PA_150540,0,0,0,1,417,16,0,853
2022-02-11,BR_PA_150543,0,0,0,1,6668,64,0,10111
2022-02-11,BR_PA_150548,0,0,0,2,2552,52,0,4204
2022-02-11,BR_PA_150549,0,0,0,2,872,11,0,1869
2022-02-11,BR_PA_150550,1,0,0,1,12014,241,0,28185
2022-02-11,BR_PA_150553,178,0,0,1,57361,515,0,61507
2022-02-11,BR_PA_150555,0,0,0,1,749,12,0,2118
2022-02-11,BR_PA_150560,1,0,0,3,352,4,0,796
2022-02-11,BR_PA_150563,0,0,0,2,1052,9,0,2336
2022-02-11,BR_PA_150565,8,0,0,9,2487,41,0,3450
2022-02-11,BR_PA_150570,18,0,0,1,3046,35,0,4421
2022-02-11,BR_PA_150580,9,0,0,3,3363,94,0,3359
2022-02-11,BR_PA_150590,7,0,0,5,1676,46,0,3890
2022-02-11,BR_PA_150600,36,0,0,1,2273,85,0,3408
2022-02-11,BR_PA_150610,25,0,0,1,1025,23,0,1536
2022-02-11,BR_PA_150611,0,0,0,1,1002,19,0,1222
2022-02-11,BR_PA_150613,172,0,0,1,19317,262,0,33750
2022-02-11,BR_PA_150616,3,0,0,4,3191,39,0,7224
2022-02-11,BR_PA_150618,42,0,0,1,2253,87,0,3143
2022-02-11,BR_PA_150619,60,0,0,5,4734,76,0,7682
2022-02-11,BR_PA_150620,1,0,0,1,1356,104,0,2582
2022-02-11,BR_PA_150630,15,0,0,10,1771,31,0,1553
2022-02-11,BR_PA_150635,0,0,0,6,1287,27,0,3060
2022-02-11,BR_PA_150640,0,0,0,1,175,11,0,351
2022-02-11,BR_PA_150650,44,0,0,2,2943,98,0,4219
2022-02-11,BR_PA_150655,0,0,0,5,1693,25,0,3257
2022-02-11,BR_PA_150658,0,0,0,1,982,13,0,2507
2022-02-11,BR_PA_150660,1,1,0,1,1796,28,0,4708
2022-02-11,BR_PA_150670,0,0,0,3,3722,43,0,8062
2022-02-11,BR_PA_150680,94,2,0,1,26109,1044,0,35571
